year,month,day,obs_time,SO2,NO2,PM10,PM25,CO2,O3
2013,10,5,23,5     ,28     ,191     ,99999,99999,41     
2013,10,6,0,3     ,24     ,287     ,99999,99999,47     
2013,10,6,1,3     ,20     ,277     ,99999,99999,50     
2013,10,6,2,2     ,18     ,191     ,99999,99999,50     
2013,10,6,3,3     ,17     ,123     ,99999,99999,47     
2013,10,6,4,3     ,16     ,76     ,99999,99999,42     
2013,10,6,5,3     ,16     ,49     ,99999,99999,38     
2013,10,6,6,3     ,15     ,62     ,99999,99999,37     
2013,10,6,7,3     ,15     ,61     ,99999,99999,38     
2013,10,6,8,2     ,13     ,37     ,99999,99999,40     
2013,10,6,9,3     ,14     ,30     ,99999,99999,40     
2013,10,6,10,2     ,14     ,35     ,99999,99999,40     
2013,10,6,11,4     ,15     ,44     ,99999,99999,42     
2013,10,6,12,4     ,14     ,52     ,99999,99999,47     
2013,10,6,13,4     ,15     ,56     ,99999,99999,46     
2013,10,6,14,4     ,14     ,56     ,99999,99999,47     
2013,10,6,15,4     ,14     ,56     ,99999,99999,51     
2013,10,6,16,4     ,15     ,56     ,99999,99999,50     
2013,10,6,17,11     ,15     ,58     ,99999,99999,50     
2013,10,6,18,6     ,16     ,55     ,99999,99999,49     
2013,10,6,19,4     ,18     ,51     ,99999,99999,42     
2013,10,6,20,13     ,16     ,51     ,99999,99999,42     
2013,10,6,21,8     ,27     ,56     ,99999,99999,10     
2013,10,6,22,10     ,29     ,87     ,99999,99999,6     
2013,10,6,23,5     ,31     ,112     ,99999,99999,2     
2013,10,7,0,5     ,34     ,108     ,99999,99999,3     
2013,10,7,1,5     ,34     ,89     ,99999,99999,2     
2013,10,7,2,9     ,34     ,80     ,99999,99999,3     
2013,10,7,3,6     ,33     ,76     ,99999,99999,5     
2013,10,7,4,3     ,28     ,61     ,99999,99999,7     
2013,10,7,5,3     ,25     ,52     ,99999,99999,9     
2013,10,7,6,3     ,24     ,39     ,99999,99999,10     
2013,10,7,7,4     ,27     ,30     ,99999,99999,5     
2013,10,7,8,5     ,25     ,37     ,99999,99999,12     
2013,10,7,9,13     ,22     ,62     ,99999,99999,21     
2013,10,7,10,13     ,19     ,79     ,99999,99999,35     
2013,10,7,11,11     ,18     ,78     ,99999,99999,44     
2013,10,7,12,10     ,16     ,81     ,99999,99999,45     
2013,10,7,13,9     ,14     ,79     ,99999,99999,51     
2013,10,7,14,5     ,12     ,59     ,99999,99999,56     
2013,10,7,15,3     ,12     ,42     ,99999,99999,57     
2013,10,7,16,2     ,12     ,35     ,99999,99999,59     
2013,10,7,17,2     ,11     ,35     ,99999,99999,61     
2013,10,7,18,2     ,12     ,35     ,99999,99999,59     
2013,10,7,19,3     ,14     ,36     ,99999,99999,54     
2013,10,7,20,3     ,17     ,54     ,99999,99999,55     
2013,10,7,21,3     ,16     ,66     ,99999,99999,61     
2013,10,7,22,1     ,14     ,79     ,99999,99999,68     
2013,10,7,23,6     ,11     ,86     ,99999,99999,66     
2013,10,8,0,2     ,10     ,57     ,99999,99999,60     
2013,10,8,1,3     ,11     ,42     ,99999,99999,52     
2013,10,8,2,4     ,16     ,36     ,99999,99999,37     
2013,10,8,3,3     ,15     ,30     ,99999,99999,38     
2013,10,8,4,4     ,21     ,22     ,99999,99999,23     
2013,10,8,5,6     ,27     ,18     ,99999,99999,12     
2013,10,8,6,6     ,27     ,26     ,99999,99999,14     
2013,10,8,7,5     ,28     ,24     ,99999,99999,17     
2013,10,8,8,7     ,22     ,40     ,99999,99999,28     
2013,10,8,9,8     ,19     ,60     ,99999,99999,39     
2013,10,8,10,10     ,16     ,84     ,99999,99999,50     
2013,10,8,11,99999,16     ,104     ,99999,99999,51     
2013,10,8,12,16     ,18     ,92     ,99999,99999,46     
2013,10,8,13,35     ,18     ,82     ,99999,99999,47     
2013,10,8,14,63     ,25     ,89     ,99999,99999,42     
2013,10,8,15,16     ,22     ,96     ,99999,99999,58     
2013,10,8,16,19     ,22     ,103     ,99999,99999,59     
2013,10,8,17,9     ,14     ,101     ,99999,99999,69     
2013,10,8,18,10     ,16     ,85     ,99999,99999,58     
2013,10,8,19,8     ,24     ,77     ,99999,99999,46     
2013,10,8,20,10     ,24     ,82     ,99999,99999,44     
2013,10,8,21,10     ,24     ,82     ,99999,99999,37     
2013,10,8,22,11     ,21     ,74     ,99999,99999,43     
2013,10,8,23,10     ,17     ,72     ,99999,99999,51     
2013,10,9,0,6     ,14     ,61     ,99999,99999,61     
2013,10,9,1,6     ,17     ,37     ,99999,99999,59     
2013,10,9,2,4     ,15     ,22     ,99999,99999,63     
2013,10,9,3,4     ,17     ,14     ,99999,99999,55     
2013,10,9,4,4     ,16     ,9     ,99999,99999,59     
2013,10,9,5,4     ,14     ,7     ,99999,99999,63     
2013,10,9,6,3     ,14     ,5     ,99999,99999,63     
2013,10,9,7,3     ,14     ,5     ,99999,99999,56     
2013,10,9,8,3     ,22     ,4     ,99999,99999,32     
2013,10,9,9,3     ,31     ,3     ,99999,99999,16     
2013,10,9,10,3     ,22     ,8     ,99999,99999,34     
2013,10,9,11,3     ,21     ,13     ,99999,99999,35     
2013,10,9,12,4     ,19     ,22     ,99999,99999,52     
2013,10,9,13,4     ,17     ,23     ,99999,99999,52     
2013,10,9,14,3     ,17     ,19     ,99999,99999,51     
2013,10,9,15,3     ,18     ,17     ,99999,99999,51     
2013,10,9,16,3     ,16     ,16     ,99999,99999,51     
2013,10,9,17,3     ,18     ,19     ,99999,99999,44     
2013,10,9,18,3     ,14     ,17     ,99999,99999,59     
2013,10,9,19,4     ,12     ,11     ,99999,99999,56     
2013,10,9,20,6     ,15     ,14     ,99999,99999,47     
2013,10,9,21,5     ,15     ,16     ,99999,99999,47     
2013,10,9,22,4     ,21     ,24     ,99999,99999,29     
2013,10,9,23,3     ,23     ,51     ,99999,99999,19     
2013,10,10,0,3     ,21     ,56     ,99999,99999,24     
2013,10,10,1,4     ,19     ,44     ,99999,99999,26     
2013,10,10,2,3     ,17     ,39     ,99999,99999,24     
2013,10,10,3,3     ,19     ,32     ,99999,99999,18     
2013,10,10,4,3     ,20     ,32     ,99999,99999,13     
2013,10,10,5,3     ,21     ,34     ,99999,99999,12     
2013,10,10,6,4     ,26     ,35     ,99999,99999,7     
2013,10,10,7,3     ,24     ,38     ,99999,99999,6     
2013,10,10,8,4     ,23     ,35     ,99999,99999,12     
2013,10,10,9,5     ,28     ,37     ,99999,99999,10     
2013,10,10,10,5     ,28     ,36     ,99999,99999,15     
2013,10,10,11,11     ,26     ,26     ,99999,99999,21     
2013,10,10,12,32     ,26     ,29     ,99999,99999,24     
2013,10,10,13,18     ,23     ,44     ,99999,99999,37     
2013,10,10,14,14     ,22     ,37     ,99999,99999,45     
2013,10,10,15,11     ,20     ,24     ,99999,99999,46     
2013,10,10,16,10     ,20     ,31     ,99999,99999,47     
2013,10,10,17,6     ,18     ,30     ,99999,99999,51     
2013,10,10,18,3     ,20     ,27     ,99999,99999,42     
2013,10,10,19,3     ,23     ,36     ,99999,99999,25     
2013,10,10,20,4     ,34     ,39     ,99999,99999,7     
2013,10,10,21,3     ,34     ,32     ,99999,99999,11     
2013,10,10,22,4     ,37     ,43     ,99999,99999,11     
2013,10,10,23,2     ,32     ,46     ,99999,99999,15     
2013,10,11,0,2     ,32     ,32     ,99999,99999,14     
2013,10,11,1,2     ,32     ,22     ,99999,99999,8     
2013,10,11,2,2     ,29     ,28     ,99999,99999,13     
2013,10,11,3,2     ,27     ,28     ,99999,99999,12     
2013,10,11,4,3     ,27     ,25     ,99999,99999,10     
2013,10,11,5,4     ,25     ,33     ,99999,99999,19     
2013,10,11,6,4     ,22     ,39     ,99999,99999,20     
2013,10,11,7,3     ,22     ,36     ,99999,99999,14     
2013,10,11,8,5     ,20     ,40     ,99999,99999,19     
2013,10,11,9,7     ,22     ,39     ,99999,99999,18     
2013,10,11,10,11     ,21     ,43     ,99999,99999,26     
2013,10,11,11,29     ,21     ,42     ,99999,99999,35     
2013,10,11,12,71     ,27     ,46     ,99999,99999,29     
2013,10,11,13,73     ,27     ,62     ,99999,99999,41     
2013,10,11,14,19     ,22     ,59     ,99999,99999,55     
2013,10,11,15,20     ,21     ,42     ,99999,99999,55     
2013,10,11,16,24     ,22     ,32     ,99999,99999,55     
2013,10,11,17,25     ,24     ,39     ,99999,99999,51     
2013,10,11,18,8     ,24     ,36     ,99999,99999,49     
2013,10,11,19,6     ,25     ,21     ,99999,99999,40     
2013,10,11,20,5     ,20     ,21     ,99999,99999,45     
2013,10,11,21,5     ,30     ,24     ,99999,99999,21     
2013,10,11,22,5     ,39     ,23     ,99999,99999,5     
2013,10,11,23,5     ,36     ,32     ,99999,99999,13     
2013,10,12,0,5     ,40     ,35     ,99999,99999,5     
2013,10,12,1,4     ,39     ,44     ,99999,99999,4     
2013,10,12,2,5     ,42     ,65     ,99999,99999,4     
2013,10,12,3,5     ,41     ,75     ,99999,99999,3     
2013,10,12,4,5     ,40     ,76     ,99999,99999,1     
2013,10,12,5,4     ,40     ,77     ,99999,99999,1     
2013,10,12,6,4     ,38     ,88     ,99999,99999,1     
2013,10,12,7,6     ,42     ,105     ,99999,99999,2     
2013,10,12,8,9     ,38     ,103     ,99999,99999,9     
2013,10,12,9,27     ,40     ,98     ,99999,99999,8     
2013,10,12,10,19     ,37     ,96     ,99999,99999,23     
2013,10,12,11,7     ,26     ,82     ,99999,99999,47     
2013,10,12,12,4     ,23     ,63     ,99999,99999,59     
2013,10,12,13,6     ,21     ,56     ,99999,99999,61     
2013,10,12,14,5     ,19     ,51     ,99999,99999,63     
2013,10,12,15,3     ,19     ,43     ,99999,99999,62     
2013,10,12,16,6     ,19     ,30     ,99999,99999,56     
2013,10,12,17,18     ,26     ,19     ,99999,99999,45     
2013,10,12,18,17     ,30     ,27     ,99999,99999,34     
2013,10,12,19,20     ,28     ,37     ,99999,99999,42     
2013,10,12,20,16     ,30     ,36     ,99999,99999,29     
2013,10,12,21,17     ,27     ,41     ,99999,99999,47     
2013,10,12,22,9     ,19     ,36     ,99999,99999,57     
2013,10,12,23,5     ,19     ,34     ,99999,99999,40     
2013,10,13,0,4     ,22     ,30     ,99999,99999,37     
2013,10,13,1,3     ,20     ,16     ,99999,99999,45     
2013,10,13,2,4     ,26     ,26     ,99999,99999,30     
2013,10,13,3,3     ,19     ,34     ,99999,99999,48     
2013,10,13,4,3     ,15     ,26     ,99999,99999,52     
2013,10,13,5,2     ,14     ,18     ,99999,99999,45     
2013,10,13,6,2     ,13     ,14     ,99999,99999,40     
2013,10,13,7,3     ,12     ,16     ,99999,99999,42     
2013,10,13,8,2     ,13     ,13     ,99999,99999,41     
2013,10,13,9,2     ,14     ,10     ,99999,99999,42     
2013,10,13,10,3     ,14     ,16     ,99999,99999,43     
2013,10,13,11,2     ,15     ,18     ,99999,99999,41     
2013,10,13,12,3     ,16     ,18     ,99999,99999,42     
2013,10,13,13,5     ,16     ,22     ,99999,99999,47     
2013,10,13,14,4     ,15     ,22     ,99999,99999,46     
2013,10,13,15,3     ,15     ,26     ,99999,99999,45     
2013,10,13,16,3     ,16     ,34     ,99999,99999,47     
2013,10,13,17,2     ,15     ,40     ,99999,99999,48     
2013,10,13,18,2     ,17     ,39     ,99999,99999,45     
2013,10,13,19,2     ,22     ,43     ,99999,99999,38     
2013,10,13,20,3     ,21     ,45     ,99999,99999,39     
2013,10,13,21,2     ,18     ,42     ,99999,99999,43     
2013,10,13,22,2     ,20     ,34     ,99999,99999,37     
2013,10,13,23,1     ,16     ,40     ,99999,99999,38     
2013,10,14,0,4     ,18     ,44     ,99999,99999,36     
2013,10,14,1,7     ,20     ,48     ,99999,99999,28     
2013,10,14,2,16     ,24     ,68     ,99999,99999,25     
2013,10,14,3,11     ,22     ,73     ,99999,99999,28     
2013,10,14,4,5     ,19     ,63     ,99999,99999,25     
2013,10,14,5,4     ,18     ,50     ,99999,99999,22     
2013,10,14,6,4     ,21     ,43     ,99999,99999,18     
2013,10,14,7,3     ,17     ,33     ,99999,99999,26     
2013,10,14,8,4     ,23     ,21     ,99999,99999,11     
2013,10,14,9,10     ,23     ,29     ,99999,99999,17     
2013,10,14,10,10     ,20     ,48     ,99999,99999,33     
2013,10,14,11,20     ,18     ,61     ,99999,99999,41     
2013,10,14,12,25     ,18     ,55     ,99999,99999,40     
2013,10,14,13,75     ,32     ,92     ,99999,99999,28     
2013,10,14,14,59     ,32     ,144     ,99999,99999,33     
2013,10,14,15,31     ,28     ,132     ,99999,99999,40     
2013,10,14,16,20     ,26     ,100     ,99999,99999,44     
2013,10,14,17,20     ,25     ,84     ,99999,99999,41     
2013,10,14,18,22     ,32     ,68     ,99999,99999,25     
2013,10,14,19,12     ,36     ,57     ,99999,99999,17     
2013,10,14,20,14     ,39     ,76     ,99999,99999,9     
2013,10,14,21,10     ,42     ,86     ,99999,99999,2     
2013,10,14,22,9     ,45     ,75     ,99999,99999,3     
2013,10,14,23,8     ,39     ,70     ,99999,99999,5     
2013,10,15,0,8     ,40     ,66     ,99999,99999,5     
2013,10,15,1,8     ,38     ,56     ,99999,99999,6     
2013,10,15,2,8     ,36     ,61     ,99999,99999,4     
2013,10,15,3,8     ,34     ,68     ,99999,99999,7     
2013,10,15,4,8     ,36     ,78     ,99999,99999,2     
2013,10,15,5,10     ,35     ,91     ,99999,99999,3     
2013,10,15,6,11     ,28     ,91     ,99999,99999,17     
2013,10,15,7,12     ,25     ,75     ,99999,99999,19     
2013,10,15,8,14     ,25     ,56     ,99999,99999,19     
2013,10,15,9,17     ,24     ,56     ,99999,99999,25     
2013,10,15,10,21     ,28     ,71     ,99999,99999,33     
2013,10,15,11,17     ,30     ,75     ,99999,99999,39     
2013,10,15,12,17     ,31     ,74     ,99999,99999,41     
2013,10,15,13,24     ,30     ,78     ,99999,99999,45     
2013,10,15,14,31     ,27     ,74     ,99999,99999,47     
2013,10,15,15,36     ,28     ,59     ,99999,99999,42     
2013,10,15,16,26     ,28     ,54     ,99999,99999,41     
2013,10,15,17,23     ,31     ,53     ,99999,99999,36     
2013,10,15,18,19     ,37     ,54     ,99999,99999,17     
2013,10,15,19,16     ,43     ,61     ,99999,99999,8     
2013,10,15,20,11     ,44     ,65     ,99999,99999,6     
2013,10,15,21,10     ,42     ,77     ,99999,99999,10     
2013,10,15,22,12     ,42     ,83     ,99999,99999,13     
2013,10,15,23,18     ,39     ,79     ,99999,99999,15     
2013,10,16,0,23     ,38     ,72     ,99999,99999,21     
2013,10,16,1,24     ,40     ,56     ,99999,99999,23     
2013,10,16,2,23     ,40     ,52     ,99999,99999,23     
2013,10,16,3,18     ,38     ,43     ,99999,99999,31     
2013,10,16,4,18     ,41     ,40     ,99999,99999,27     
2013,10,16,5,12     ,45     ,37     ,99999,99999,26     
2013,10,16,6,13     ,37     ,31     ,99999,99999,31     
2013,10,16,7,14     ,34     ,26     ,99999,99999,29     
2013,10,16,8,16     ,33     ,15     ,99999,99999,30     
2013,10,16,9,16     ,32     ,18     ,99999,99999,27     
2013,10,16,10,18     ,31     ,44     ,99999,99999,35     
2013,10,16,11,16     ,31     ,70     ,99999,99999,40     
2013,10,16,12,11     ,29     ,71     ,99999,99999,45     
2013,10,16,13,10     ,25     ,53     ,99999,99999,49     
2013,10,16,14,11     ,23     ,39     ,99999,99999,45     
2013,10,16,15,9     ,22     ,27     ,99999,99999,47     
2013,10,16,16,43     ,33     ,31     ,99999,99999,31     
2013,10,16,17,48     ,43     ,68     ,99999,99999,20     
2013,10,16,18,29     ,44     ,99     ,99999,99999,12     
2013,10,16,19,17     ,42     ,99     ,99999,99999,9     
2013,10,16,20,13     ,47     ,106     ,99999,99999,2     
2013,10,16,21,11     ,48     ,106     ,99999,99999,3     
2013,10,16,22,10     ,47     ,90     ,99999,99999,5     
2013,10,16,23,10     ,45     ,83     ,99999,99999,2     
2013,10,17,0,9     ,46     ,77     ,99999,99999,3     
2013,10,17,1,6     ,42     ,58     ,99999,99999,3     
2013,10,17,2,11     ,39     ,53     ,99999,99999,11     
2013,10,17,3,16     ,36     ,59     ,99999,99999,12     
2013,10,17,4,18     ,31     ,59     ,99999,99999,21     
2013,10,17,5,20     ,29     ,62     ,99999,99999,17     
2013,10,17,6,18     ,28     ,60     ,99999,99999,18     
2013,10,17,7,17     ,29     ,51     ,99999,99999,17     
2013,10,17,8,15     ,29     ,45     ,99999,99999,21     
2013,10,17,9,17     ,30     ,49     ,99999,99999,24     
2013,10,17,10,21     ,35     ,62     ,99999,99999,32     
2013,10,17,11,29     ,40     ,86     ,99999,99999,39     
2013,10,17,12,13     ,33     ,93     ,99999,99999,44     
2013,10,17,13,19     ,34     ,100     ,99999,99999,46     
2013,10,17,14,15     ,40     ,98     ,99999,99999,47     
2013,10,17,15,8     ,40     ,80     ,99999,99999,53     
2013,10,17,16,11     ,40     ,89     ,99999,99999,44     
2013,10,17,17,8     ,41     ,109     ,99999,99999,33     
2013,10,17,18,9     ,38     ,134     ,99999,99999,33     
2013,10,17,19,7     ,31     ,156     ,99999,99999,40     
2013,10,17,20,8     ,27     ,139     ,99999,99999,40     
2013,10,17,21,7     ,24     ,102     ,99999,99999,41     
2013,10,17,22,6     ,22     ,78     ,99999,99999,42     
2013,10,17,23,4     ,19     ,63     ,99999,99999,39     
2013,10,18,0,4     ,18     ,50     ,99999,99999,40     
2013,10,18,1,3     ,17     ,34     ,99999,99999,40     
2013,10,18,2,2     ,16     ,21     ,99999,99999,42     
2013,10,18,3,2     ,14     ,26     ,99999,99999,46     
2013,10,18,4,1     ,13     ,25     ,99999,99999,48     
2013,10,18,5,1     ,13     ,19     ,99999,99999,48     
2013,10,18,6,2     ,13     ,15     ,99999,99999,46     
2013,10,18,7,2     ,13     ,11     ,99999,99999,46     
2013,10,18,8,1     ,15     ,16     ,99999,99999,46     
2013,10,18,9,3     ,17     ,19     ,99999,99999,42     
2013,10,18,10,4     ,17     ,24     ,99999,99999,43     
2013,10,18,11,5     ,17     ,25     ,99999,99999,46     
2013,10,18,12,9     ,19     ,32     ,99999,99999,48     
2013,10,18,13,8     ,19     ,38     ,99999,99999,50     
2013,10,18,14,5     ,18     ,34     ,99999,99999,54     
2013,10,18,15,5     ,17     ,45     ,99999,99999,53     
2013,10,18,16,5     ,17     ,50     ,99999,99999,54     
2013,10,18,17,4     ,18     ,48     ,99999,99999,49     
2013,10,18,18,19     ,28     ,53     ,99999,99999,31     
2013,10,18,19,20     ,35     ,73     ,99999,99999,21     
2013,10,18,20,10     ,32     ,77     ,99999,99999,26     
2013,10,18,21,22     ,39     ,69     ,99999,99999,9     
2013,10,18,22,15     ,35     ,77     ,99999,99999,15     
2013,10,18,23,10     ,30     ,86     ,99999,99999,12     
2013,10,19,0,8     ,25     ,80     ,99999,99999,21     
2013,10,19,1,7     ,31     ,59     ,99999,99999,9     
2013,10,19,2,5     ,33     ,50     ,99999,99999,3     
2013,10,19,3,4     ,31     ,52     ,99999,99999,6     
2013,10,19,4,3     ,26     ,43     ,99999,99999,12     
2013,10,19,5,3     ,26     ,31     ,99999,99999,9     
2013,10,19,6,5     ,26     ,32     ,99999,99999,13     
2013,10,19,7,10     ,24     ,32     ,99999,99999,17     
2013,10,19,8,15     ,21     ,46     ,99999,99999,23     
2013,10,19,9,14     ,22     ,53     ,99999,99999,25     
2013,10,19,10,11     ,25     ,63     ,99999,99999,35     
2013,10,19,11,21     ,30     ,79     ,99999,99999,39     
2013,10,19,12,23     ,31     ,80     ,99999,99999,44     
2013,10,19,13,24     ,27     ,80     ,99999,99999,48     
2013,10,19,14,22     ,25     ,74     ,99999,99999,48     
2013,10,19,15,18     ,24     ,60     ,99999,99999,46     
2013,10,19,16,11     ,24     ,46     ,99999,99999,47     
2013,10,19,17,10     ,29     ,44     ,99999,99999,43     
2013,10,19,18,10     ,36     ,49     ,99999,99999,24     
2013,10,19,19,13     ,43     ,95     ,99999,99999,8     
2013,10,19,20,14     ,44     ,113     ,99999,99999,7     
2013,10,19,21,7     ,38     ,88     ,99999,99999,19     
2013,10,19,22,8     ,41     ,69     ,99999,99999,15     
2013,10,19,23,9     ,30     ,53     ,99999,99999,29     
